"","Grid","DateTimeOriginal","Region.Label","Species","size","distance"
"5127","Mia 10",2018-05-21 06:32:43,"Miajlar_Inside","CHINKARA",1,3
"5128","Mia 10",2018-05-21 06:32:48,"Miajlar_Inside","CHINKARA",1,3
"5129","Mia 10",2018-05-22 18:08:48,"Miajlar_Inside","CHINKARA",1,3
"5130","Mia 10",2018-05-22 22:25:58,"Miajlar_Inside","CHINKARA",1,1
"5131","Mia 10",2018-05-22 22:26:18,"Miajlar_Inside","CHINKARA",1,6
"5132","Mia 10",2018-05-23 18:32:03,"Miajlar_Inside","CHINKARA",1,6
"5133","Mia 10",2018-05-26 00:25:38,"Miajlar_Inside","CHINKARA",1,3
"5134","Mia 10",2018-05-26 18:19:58,"Miajlar_Inside","CHINKARA",1,6
"5135","Mia 10",2018-05-29 08:18:08,"Miajlar_Inside","CHINKARA",1,6
"5136","Mia 12",2018-04-29 05:24:59,"Miajlar_Inside","DESERT_FOX",1,3
"5137","Mia 12",2018-05-01 07:35:14,"Miajlar_Inside","CHINKARA",1,10
"5138","Mia 12",2018-05-01 07:35:19,"Miajlar_Inside","CHINKARA",1,10
"5139","Mia 12",2018-05-01 08:51:49,"Miajlar_Inside","CHINKARA",1,3
"5140","Mia 12",2018-05-02 03:21:09,"Miajlar_Inside","CHINKARA",1,3
"5141","Mia 12",2018-05-06 22:03:24,"Miajlar_Inside","WILD_PIG",3,6
"5142","Mia 12",2018-05-06 22:03:39,"Miajlar_Inside","WILD_PIG",1,1
"5143","Mia 12",2018-05-06 22:03:44,"Miajlar_Inside","WILD_PIG",1,1
"5144","Mia 12",2018-05-06 22:03:49,"Miajlar_Inside","WILD_PIG",1,1
"5145","Mia 12",2018-05-06 22:03:54,"Miajlar_Inside","WILD_PIG",1,1
"5146","Mia 12",2018-05-06 22:04:04,"Miajlar_Inside","WILD_PIG",2,1
"5147","Mia 12",2018-05-06 22:04:09,"Miajlar_Inside","WILD_PIG",2,1
"5148","Mia 12",2018-05-06 22:04:14,"Miajlar_Inside","WILD_PIG",1,1
"5149","Mia 12",2018-05-08 06:42:39,"Miajlar_Inside","CHINKARA",1,6
"5150","Mia 12",2018-05-08 06:42:44,"Miajlar_Inside","CHINKARA",1,6
"5151","Mia 12",2018-05-08 06:42:54,"Miajlar_Inside","CHINKARA",1,6
"5152","Mia 12",2018-05-13 05:39:29,"Miajlar_Inside","DESERT_FOX",1,10
"5153","Mia 12",2018-05-13 23:11:44,"Miajlar_Inside","CHINKARA",1,6
"5154","Mia 12",2018-05-18 03:39:34,"Miajlar_Inside","CHINKARA",1,6
"5155","Mia 12",2018-05-18 03:39:39,"Miajlar_Inside","CHINKARA",1,10
"5156","Mia 12",2018-05-18 07:16:44,"Miajlar_Inside","CHINKARA",1,3
"5157","Mia 12",2018-05-23 20:46:49,"Miajlar_Inside","CHINKARA",1,6
"5158","Mia 12",2018-05-23 22:50:39,"Miajlar_Inside","CHINKARA",1,1
"5159","Mia 12",2018-05-23 22:50:44,"Miajlar_Inside","CHINKARA",1,6
"5160","Mia 12",2018-05-23 22:50:49,"Miajlar_Inside","CHINKARA",1,10
"5161","Mia 12",2018-05-23 22:50:54,"Miajlar_Inside","CHINKARA",1,10
"5162","Mia 12",2018-05-23 23:02:39,"Miajlar_Inside","CHINKARA",1,6
"5163","Mia 12",2018-05-24 08:32:39,"Miajlar_Inside","CHINKARA",1,3
"5164","Mia 12",2018-05-26 05:21:59,"Miajlar_Inside","CHINKARA",1,1
"5165","Mia 12",2018-05-26 05:24:44,"Miajlar_Inside","DESERT_FOX",1,10
"5166","Mia 12",2018-05-26 22:39:34,"Miajlar_Inside","DESERT_CAT",1,7
"5167","Mia 13",2018-04-28 20:29:19,"Miajlar_Inside","CHINKARA",1,3
"5168","Mia 13",2018-04-30 00:35:39,"Miajlar_Inside","CHINKARA",1,6
"5169","Mia 13",2018-04-30 07:13:09,"Miajlar_Inside","DESERT_FOX",1,6
"5170","Mia 13",2018-05-01 10:43:09,"Miajlar_Inside","CHINKARA",1,6
"5171","Mia 13",2018-05-05 00:42:54,"Miajlar_Inside","CHINKARA",1,6
"5172","Mia 13",2018-05-07 06:45:34,"Miajlar_Inside","CHINKARA",1,3
"5173","Mia 13",2018-05-07 06:45:39,"Miajlar_Inside","CHINKARA",1,3
"5174","Mia 13",2018-05-07 06:45:44,"Miajlar_Inside","CHINKARA",1,3
"5175","Mia 13",2018-05-07 06:45:54,"Miajlar_Inside","CHINKARA",1,3
"5176","Mia 13",2018-05-08 01:06:34,"Miajlar_Inside","DESERT_FOX",1,3
"5177","Mia 13",2018-05-08 08:58:14,"Miajlar_Inside","CHINKARA",1,10
"5178","Mia 13",2018-05-09 09:09:59,"Miajlar_Inside","CHINKARA",1,6
"5179","Mia 13",2018-05-10 06:31:29,"Miajlar_Inside","CHINKARA",1,3
"5180","Mia 13",2018-05-10 06:31:34,"Miajlar_Inside","CHINKARA",1,3
"5181","Mia 13",2018-05-11 04:48:24,"Miajlar_Inside","CHINKARA",1,3
"5182","Mia 13",2018-05-11 04:48:29,"Miajlar_Inside","CHINKARA",1,3
"5183","Mia 13",2018-05-11 08:04:09,"Miajlar_Inside","CHINKARA",1,10
"5184","Mia 13",2018-05-15 10:22:54,"Miajlar_Inside","MONGOOSE",1,10
"5185","Mia 13",2018-05-16 08:39:09,"Miajlar_Inside","CHINKARA",1,6
"5186","Mia 13",2018-05-16 08:39:14,"Miajlar_Inside","CHINKARA",1,10
"5187","Mia 13",2018-05-17 05:32:04,"Miajlar_Inside","CHINKARA",1,6
"5188","Mia 13",2018-05-17 05:32:09,"Miajlar_Inside","CHINKARA",1,6
"5189","Mia 13",2018-05-18 00:18:29,"Miajlar_Inside","CHINKARA",1,3
"5190","Mia 13",2018-05-18 00:18:34,"Miajlar_Inside","CHINKARA",1,3
"5191","Mia 13",2018-05-18 00:18:39,"Miajlar_Inside","CHINKARA",1,3
"5192","Mia 13",2018-05-18 00:18:44,"Miajlar_Inside","CHINKARA",1,3
"5193","Mia 13",2018-05-18 00:18:54,"Miajlar_Inside","CHINKARA",1,3
"5194","Mia 13",2018-05-18 00:19:04,"Miajlar_Inside","CHINKARA",1,3
"5195","Mia 13",2018-05-18 01:23:29,"Miajlar_Inside","CHINKARA",1,10
"5196","Mia 13",2018-05-18 01:23:34,"Miajlar_Inside","CHINKARA",1,10
"5197","Mia 13",2018-05-18 01:23:44,"Miajlar_Inside","CHINKARA",1,10
"5198","Mia 13",2018-05-18 03:12:34,"Miajlar_Inside","CHINKARA",1,1
"5199","Mia 13",2018-05-18 03:18:14,"Miajlar_Inside","CHINKARA",1,6
"5200","Mia 13",2018-05-18 06:01:24,"Miajlar_Inside","CHINKARA",1,6
"5201","Mia 13",2018-05-18 06:04:34,"Miajlar_Inside","CHINKARA",2,8
"5202","Mia 13",2018-05-18 06:04:39,"Miajlar_Inside","CHINKARA",2,8
"5203","Mia 13",2018-05-18 06:04:54,"Miajlar_Inside","CHINKARA",2,8
"5204","Mia 13",2018-05-18 06:05:24,"Miajlar_Inside","CHINKARA",2,6
"5205","Mia 13",2018-05-18 06:05:34,"Miajlar_Inside","CHINKARA",2,6
"5206","Mia 13",2018-05-18 06:05:44,"Miajlar_Inside","CHINKARA",2,6
"5207","Mia 13",2018-05-18 06:05:59,"Miajlar_Inside","CHINKARA",2,6
"5208","Mia 13",2018-05-18 06:06:04,"Miajlar_Inside","CHINKARA",2,6
"5209","Mia 13",2018-05-18 06:06:19,"Miajlar_Inside","CHINKARA",2,6
"5210","Mia 13",2018-05-18 06:06:24,"Miajlar_Inside","CHINKARA",2,6
"5211","Mia 13",2018-05-18 06:06:29,"Miajlar_Inside","CHINKARA",2,6
"5212","Mia 13",2018-05-18 06:06:34,"Miajlar_Inside","CHINKARA",2,6
"5213","Mia 13",2018-05-18 06:06:39,"Miajlar_Inside","CHINKARA",2,6
"5214","Mia 13",2018-05-18 06:06:44,"Miajlar_Inside","CHINKARA",2,6
"5215","Mia 13",2018-05-18 06:06:49,"Miajlar_Inside","CHINKARA",1,6
"5216","Mia 13",2018-05-18 06:07:04,"Miajlar_Inside","CHINKARA",1,6
"5217","Mia 13",2018-05-18 06:37:04,"Miajlar_Inside","CHINKARA",1,3
"5218","Mia 13",2018-05-18 06:37:14,"Miajlar_Inside","CHINKARA",1,3
"5219","Mia 13",2018-05-19 08:14:39,"Miajlar_Inside","CHINKARA",1,3
"5220","Mia 13",2018-05-21 08:03:19,"Miajlar_Inside","CHINKARA",1,6
"5221","Mia 13",2018-05-22 00:06:59,"Miajlar_Inside","CHINKARA",1,1
"5222","Mia 13",2018-05-22 00:07:04,"Miajlar_Inside","CHINKARA",1,1
"5223","Mia 13",2018-05-22 05:44:14,"Miajlar_Inside","NILGAI",1,10
"5224","Mia 13",2018-05-22 08:01:19,"Miajlar_Inside","CHINKARA",1,10
"5225","Mia 13",2018-05-22 08:28:49,"Miajlar_Inside","CHINKARA",1,6
"5226","Mia 13",2018-05-23 11:08:04,"Miajlar_Inside","CHINKARA",1,10
"5227","Mia 13",2018-05-23 17:47:19,"Miajlar_Inside","CHINKARA",1,6
"5228","Mia 13",2018-05-23 17:58:39,"Miajlar_Inside","CHINKARA",1,10
"5229","Mia 13",2018-05-25 07:49:14,"Miajlar_Inside","CHINKARA",1,3
"5230","Mia 13",2018-05-26 01:54:44,"Miajlar_Inside","CHINKARA",1,6
"5231","Mia 13",2018-05-26 05:52:24,"Miajlar_Inside","CHINKARA",1,6
"5232","Mia 13",2018-05-29 05:35:49,"Miajlar_Inside","CHINKARA",1,3
"5233","Mia 13",2018-05-29 05:35:54,"Miajlar_Inside","CHINKARA",1,3
"5234","Mia 14",2018-05-02 00:19:55,"Miajlar_Inside","DESERT_FOX",1,1
"5235","Mia 14",2018-05-02 00:20:10,"Miajlar_Inside","DESERT_FOX",1,1
"5236","Mia 14",2018-05-02 00:20:25,"Miajlar_Inside","DESERT_FOX",1,3
"5237","Mia 14",2018-05-02 00:20:35,"Miajlar_Inside","DESERT_FOX",2,6
"5238","Mia 14",2018-05-02 00:20:40,"Miajlar_Inside","DESERT_FOX",2,6
"5239","Mia 14",2018-05-03 05:37:45,"Miajlar_Inside","CHINKARA",1,3
"5240","Mia 14",2018-05-09 03:01:10,"Miajlar_Inside","DESERT_CAT",1,3
"5241","Mia 14",2018-05-09 03:01:15,"Miajlar_Inside","DESERT_CAT",1,1
"5242","Mia 14",2018-05-09 03:01:20,"Miajlar_Inside","DESERT_CAT",1,1
"5243","Mia 14",2018-05-09 03:01:25,"Miajlar_Inside","DESERT_CAT",1,1
"5244","Mia 14",2018-05-13 05:56:30,"Miajlar_Inside","DESERT_FOX",1,1
"5245","Mia 14",2018-05-13 05:56:35,"Miajlar_Inside","DESERT_FOX",1,1
"5246","Mia 14",2018-05-19 01:47:30,"Miajlar_Inside","DESERT_FOX",1,6
"5247","Mia 14",2018-05-22 07:06:10,"Miajlar_Inside","CHINKARA",1,6
"5248","Mia 15",2018-04-29 05:56:51,"Miajlar_Inside","CHINKARA",1,6
"5249","Mia 15",2018-04-29 23:21:31,"Miajlar_Inside","CHINKARA",1,3
"5250","Mia 15",2018-04-29 23:21:36,"Miajlar_Inside","CHINKARA",1,3
"5251","Mia 15",2018-04-29 23:51:01,"Miajlar_Inside","CHINKARA",1,1
"5252","Mia 15",2018-04-29 23:51:06,"Miajlar_Inside","CHINKARA",1,3
"5253","Mia 15",2018-05-02 22:47:36,"Miajlar_Inside","CHINKARA",1,3
"5254","Mia 15",2018-05-02 22:47:51,"Miajlar_Inside","CHINKARA",1,3
"5255","Mia 15",2018-05-02 22:48:16,"Miajlar_Inside","CHINKARA",1,1
"5256","Mia 15",2018-05-02 22:48:41,"Miajlar_Inside","CHINKARA",1,1
"5257","Mia 15",2018-05-02 22:49:21,"Miajlar_Inside","CHINKARA",1,3
"5258","Mia 15",2018-05-05 05:48:11,"Miajlar_Inside","DESERT_FOX",1,NA
"5259","Mia 15",2018-05-07 03:08:56,"Miajlar_Inside","DESERT_FOX",1,6
"5260","Mia 15",2018-05-09 02:54:21,"Miajlar_Inside","CHINKARA",1,3
"5261","Mia 15",2018-05-09 19:52:01,"Miajlar_Inside","CHINKARA",1,3
"5262","Mia 15",2018-05-10 23:24:01,"Miajlar_Inside","CHINKARA",1,3
"5263","Mia 15",2018-05-10 23:24:06,"Miajlar_Inside","CHINKARA",1,3
"5264","Mia 15",2018-05-12 22:35:46,"Miajlar_Inside","CHINKARA",1,3
"5265","Mia 15",2018-05-12 22:35:51,"Miajlar_Inside","CHINKARA",1,3
"5266","Mia 15",2018-05-12 22:35:56,"Miajlar_Inside","CHINKARA",1,3
"5267","Mia 15",2018-05-13 05:18:26,"Miajlar_Inside","CHINKARA",1,1
"5268","Mia 15",2018-05-13 05:18:31,"Miajlar_Inside","CHINKARA",1,3
"5269","Mia 15",2018-05-14 05:33:16,"Miajlar_Inside","DESERT_FOX",1,3
"5270","Mia 15",2018-05-16 00:23:01,"Miajlar_Inside","DESERT_CAT",1,1
"5271","Mia 15",2018-05-16 03:04:36,"Miajlar_Inside","CHINKARA",1,3
"5272","Mia 15",2018-05-16 03:04:41,"Miajlar_Inside","CHINKARA",1,3
"5273","Mia 15",2018-05-16 03:04:46,"Miajlar_Inside","CHINKARA",1,3
"5274","Mia 15",2018-05-16 03:04:51,"Miajlar_Inside","CHINKARA",1,1
"5275","Mia 15",2018-05-17 08:20:46,"Miajlar_Inside","DESERT_FOX",1,1
"5276","Mia 15",2018-05-17 08:20:51,"Miajlar_Inside","DESERT_FOX",1,3
"5277","Mia 15",2018-05-19 22:55:31,"Miajlar_Inside","CHINKARA",1,3
"5278","Mia 15",2018-05-19 22:55:36,"Miajlar_Inside","CHINKARA",1,3
"5279","Mia 15",2018-05-22 21:09:21,"Miajlar_Inside","CHINKARA",1,1
"5280","Mia 15",2018-05-24 03:07:26,"Miajlar_Inside","DESERT_CAT",1,10
"5281","Mia 15",2018-05-24 03:07:31,"Miajlar_Inside","DESERT_CAT",1,6
"5282","Mia 15",2018-05-25 06:09:51,"Miajlar_Inside","CHINKARA",1,6
"5283","Mia 15",2018-05-25 06:09:56,"Miajlar_Inside","CHINKARA",1,6
"5284","Mia 16",2018-04-29 06:21:35,"Miajlar_Inside","CHINKARA",1,6
"5285","Mia 16",2018-04-30 04:18:05,"Miajlar_Inside","DESERT_FOX",1,6
"5286","Mia 16",2018-04-30 04:18:10,"Miajlar_Inside","DESERT_FOX",2,3
"5287","Mia 16",2018-04-30 04:18:20,"Miajlar_Inside","DESERT_FOX",2,1
"5288","Mia 16",2018-04-30 04:18:25,"Miajlar_Inside","DESERT_FOX",1,1
"5289","Mia 16",2018-04-30 04:18:40,"Miajlar_Inside","DESERT_FOX",2,1
"5290","Mia 16",2018-04-30 04:18:45,"Miajlar_Inside","DESERT_FOX",1,3
"5291","Mia 16",2018-04-30 04:19:00,"Miajlar_Inside","DESERT_FOX",2,1
"5292","Mia 16",2018-04-30 04:19:10,"Miajlar_Inside","DESERT_FOX",1,1
"5293","Mia 16",2018-04-30 04:19:15,"Miajlar_Inside","DESERT_FOX",1,1
"5294","Mia 16",2018-04-30 04:19:25,"Miajlar_Inside","DESERT_FOX",2,1
"5295","Mia 16",2018-04-30 04:20:00,"Miajlar_Inside","DESERT_FOX",2,3
"5296","Mia 16",2018-04-30 04:20:05,"Miajlar_Inside","DESERT_FOX",1,3
"5297","Mia 16",2018-04-30 06:24:00,"Miajlar_Inside","DESERT_FOX",1,6
"5298","Mia 16",2018-05-02 02:27:50,"Miajlar_Inside","CHINKARA",1,3
"5299","Mia 16",2018-05-02 02:27:55,"Miajlar_Inside","CHINKARA",1,3
"5300","Mia 16",2018-05-02 08:18:40,"Miajlar_Inside","CHINKARA",1,1
"5301","Mia 16",2018-05-03 00:53:00,"Miajlar_Inside","CHINKARA",1,3
"5302","Mia 16",2018-05-03 00:53:05,"Miajlar_Inside","CHINKARA",1,10
"5303","Mia 16",2018-05-04 00:29:40,"Miajlar_Inside","CHINKARA",1,10
"5304","Mia 16",2018-05-04 01:52:00,"Miajlar_Inside","CHINKARA",1,3
"5305","Mia 16",2018-05-04 01:52:05,"Miajlar_Inside","CHINKARA",1,3
"5306","Mia 16",2018-05-04 01:52:40,"Miajlar_Inside","CHINKARA",1,10
"5307","Mia 16",2018-05-04 04:56:20,"Miajlar_Inside","CHINKARA",1,16
"5308","Mia 16",2018-05-07 07:34:20,"Miajlar_Inside","DESERT_FOX",1,1
"5309","Mia 16",2018-05-07 07:34:25,"Miajlar_Inside","DESERT_FOX",1,6
"5310","Mia 16",2018-05-08 06:57:10,"Miajlar_Inside","CHINKARA",1,10
"5311","Mia 16",2018-05-08 07:17:30,"Miajlar_Inside","CHINKARA",1,6
"5312","Mia 16",2018-05-08 07:17:35,"Miajlar_Inside","CHINKARA",1,6
"5313","Mia 16",2018-05-09 06:41:55,"Miajlar_Inside","CHINKARA",2,10
"5314","Mia 16",2018-05-09 13:20:05,"Miajlar_Inside","CHINKARA",1,14
"5315","Mia 16",2018-05-10 04:42:30,"Miajlar_Inside","CHINKARA",1,10
"5316","Mia 16",2018-05-12 01:52:20,"Miajlar_Inside","CHINKARA",1,16
"5317","Mia 16",2018-05-12 07:05:00,"Miajlar_Inside","CHINKARA",1,10
"5318","Mia 16",2018-05-13 01:05:35,"Miajlar_Inside","DESERT_FOX",1,3
"5319","Mia 16",2018-05-13 05:20:10,"Miajlar_Inside","DESERT_FOX",1,6
"5320","Mia 16",2018-05-13 05:20:40,"Miajlar_Inside","DESERT_FOX",1,3
"5321","Mia 16",2018-05-13 06:04:20,"Miajlar_Inside","CHINKARA",1,10
"5322","Mia 16",2018-05-16 06:27:20,"Miajlar_Inside","DESERT_FOX",1,NA
"5323","Mia 16",2018-05-16 06:54:35,"Miajlar_Inside","CHINKARA",1,10
"5324","Mia 16",2018-05-17 04:44:20,"Miajlar_Inside","DESERT_FOX",1,NA
"5325","Mia 16",2018-05-17 04:44:30,"Miajlar_Inside","DESERT_FOX",1,NA
"5326","Mia 16",2018-05-17 04:44:35,"Miajlar_Inside","DESERT_FOX",1,NA
"5327","Mia 16",2018-05-17 20:45:05,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5328","Mia 16",2018-05-17 20:45:15,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5329","Mia 16",2018-05-17 20:45:20,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5330","Mia 16",2018-05-18 06:23:15,"Miajlar_Inside","CHINKARA",1,10
"5331","Mia 16",2018-05-18 06:23:20,"Miajlar_Inside","CHINKARA",1,10
"5332","Mia 16",2018-05-18 06:23:35,"Miajlar_Inside","CHINKARA",1,10
"5333","Mia 16",2018-05-18 23:14:05,"Miajlar_Inside","CHINKARA",1,3
"5334","Mia 16",2018-05-19 06:36:45,"Miajlar_Inside","CHINKARA",1,10
"5335","Mia 16",2018-05-20 03:12:45,"Miajlar_Inside","CHINKARA",1,10
"5336","Mia 16",2018-05-22 05:11:25,"Miajlar_Inside","CHINKARA",1,10
"5337","Mia 16",2018-05-22 05:11:30,"Miajlar_Inside","CHINKARA",1,10
"5338","Mia 16",2018-05-22 06:26:45,"Miajlar_Inside","DESERT_FOX",1,6
"5339","Mia 16",2018-05-22 19:40:55,"Miajlar_Inside","INDIAN_FOX",1,NA
"5340","Mia 16",2018-05-22 19:41:00,"Miajlar_Inside","INDIAN_FOX",1,NA
"5341","Mia 16",2018-05-22 19:41:05,"Miajlar_Inside","INDIAN_FOX",1,NA
"5342","Mia 16",2018-05-22 19:41:15,"Miajlar_Inside","INDIAN_FOX",1,1
"5343","Mia 16",2018-05-23 06:11:45,"Miajlar_Inside","CHINKARA",1,1
"5344","Mia 16",2018-05-24 23:55:55,"Miajlar_Inside","DESERT_FOX",1,10
"5345","Mia 16",2018-05-24 23:56:00,"Miajlar_Inside","DESERT_FOX",1,10
"5346","Mia 16",2018-05-25 04:50:50,"Miajlar_Inside","DESERT_FOX",1,NA
"5347","Mia 16",2018-05-25 20:03:15,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5348","Mia 16",2018-05-26 02:55:20,"Miajlar_Inside","CHINKARA",1,6
"5349","Mia 16",2018-05-26 02:55:25,"Miajlar_Inside","CHINKARA",1,6
"5350","Mia 16",2018-05-26 03:58:55,"Miajlar_Inside","CHINKARA",1,14
"5351","Mia 16",2018-05-26 06:48:25,"Miajlar_Inside","CHINKARA",1,10
"5352","Mia 16",2018-05-26 21:28:25,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5353","Mia 16",2018-05-26 21:28:35,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5354","Mia 16",2018-05-27 07:41:35,"Miajlar_Inside","DESERT_FOX",1,3
"5355","Mia 16",2018-05-28 04:42:40,"Miajlar_Inside","DESERT_FOX",1,1
"5356","Mia 16",2018-05-29 06:10:45,"Miajlar_Inside","CHINKARA",1,10
"5357","Mia 16",2018-05-29 06:10:50,"Miajlar_Inside","CHINKARA",1,10
"5358","Mia 17",2018-04-30 00:51:46,"Miajlar_Inside","CHINKARA",1,3
"5359","Mia 17",2018-04-30 00:51:51,"Miajlar_Inside","CHINKARA",1,3
"5360","Mia 17",2018-04-30 00:51:56,"Miajlar_Inside","CHINKARA",1,3
"5361","Mia 17",2018-05-03 08:56:51,"Miajlar_Inside","CHINKARA",3,16
"5362","Mia 17",2018-05-03 08:57:06,"Miajlar_Inside","CHINKARA",3,10
"5363","Mia 17",2018-05-03 08:57:11,"Miajlar_Inside","CHINKARA",3,10
"5364","Mia 17",2018-05-03 08:57:26,"Miajlar_Inside","CHINKARA",3,8
"5365","Mia 17",2018-05-07 01:52:26,"Miajlar_Inside","CHINKARA",1,3
"5366","Mia 17",2018-05-09 03:21:36,"Miajlar_Inside","CHINKARA",1,10
"5367","Mia 17",2018-05-09 03:21:41,"Miajlar_Inside","CHINKARA",1,10
"5368","Mia 17",2018-05-13 04:56:56,"Miajlar_Inside","CHINKARA",2,3
"5369","Mia 17",2018-05-13 04:57:06,"Miajlar_Inside","CHINKARA",1,1
"5370","Mia 17",2018-05-14 05:13:26,"Miajlar_Inside","CHINKARA",1,6
"5371","Mia 17",2018-05-14 05:13:46,"Miajlar_Inside","CHINKARA",1,6
"5372","Mia 17",2018-05-14 05:26:01,"Miajlar_Inside","CHINKARA",1,6
"5373","Mia 17",2018-05-17 02:28:01,"Miajlar_Inside","CHINKARA",2,8
"5374","Mia 17",2018-05-26 05:58:46,"Miajlar_Inside","CHINKARA",1,10
"5375","Mia 17",2018-05-26 05:58:51,"Miajlar_Inside","CHINKARA",1,10
"5376","Mia 18",2018-05-01 04:03:47,"Miajlar_Inside","CHINKARA",1,3
"5377","Mia 18",2018-05-02 05:55:32,"Miajlar_Inside","CHINKARA",1,6
"5378","Mia 18",2018-05-02 05:55:37,"Miajlar_Inside","CHINKARA",1,6
"5379","Mia 18",2018-05-03 03:31:02,"Miajlar_Inside","CHINKARA",1,6
"5380","Mia 18",2018-05-05 03:15:12,"Miajlar_Inside","CHINKARA",1,3
"5381","Mia 18",2018-05-05 23:47:27,"Miajlar_Inside","DESERT_FOX",1,1
"5382","Mia 18",2018-05-08 06:47:27,"Miajlar_Inside","CHINKARA",1,3
"5383","Mia 18",2018-05-08 07:12:12,"Miajlar_Inside","CHINKARA",1,3
"5384","Mia 18",2018-05-08 07:12:17,"Miajlar_Inside","CHINKARA",1,3
"5385","Mia 18",2018-05-11 02:09:17,"Miajlar_Inside","CHINKARA",1,3
"5386","Mia 18",2018-05-18 22:47:02,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5387","Mia 18",2018-05-18 22:47:07,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5388","Mia 18",2018-05-18 22:47:17,"Miajlar_Inside","UNIDENTIFIED_FOX",1,1
"5389","Mia 18",2018-05-24 05:24:37,"Miajlar_Inside","CHINKARA",1,6
"5390","Mia 18",2018-05-24 05:24:42,"Miajlar_Inside","CHINKARA",1,6
"5391","Mia 18",2018-05-25 09:57:32,"Miajlar_Inside","CHINKARA",1,10
"5392","Mia 18",2018-05-25 09:57:37,"Miajlar_Inside","CHINKARA",1,10
"5393","Mia 19",2018-05-01 02:52:35,"Miajlar_Inside","CHINKARA",1,6
"5394","Mia 19",2018-05-05 03:53:14,"Miajlar_Inside","CHINKARA",1,6
"5395","Mia 19",2018-05-07 02:59:24,"Miajlar_Inside","CHINKARA",1,6
"5396","Mia 19",2018-05-07 02:59:29,"Miajlar_Inside","CHINKARA",2,6
"5397","Mia 19",2018-05-07 06:19:09,"Miajlar_Inside","CHINKARA",2,6
"5398","Mia 19",2018-05-07 06:19:14,"Miajlar_Inside","CHINKARA",2,6
"5399","Mia 19",2018-05-07 06:19:19,"Miajlar_Inside","CHINKARA",3,8
"5400","Mia 19",2018-05-07 06:19:24,"Miajlar_Inside","CHINKARA",2,8
"5401","Mia 19",2018-05-07 06:19:29,"Miajlar_Inside","CHINKARA",2,8
"5402","Mia 19",2018-05-08 06:35:29,"Miajlar_Inside","CHINKARA",4,8
"5403","Mia 19",2018-05-08 06:35:34,"Miajlar_Inside","CHINKARA",4,8
"5404","Mia 19",2018-05-08 06:35:39,"Miajlar_Inside","CHINKARA",4,8
"5405","Mia 19",2018-05-08 06:35:44,"Miajlar_Inside","CHINKARA",1,6
"5406","Mia 19",2018-05-08 08:25:14,"Miajlar_Inside","CHINKARA",1,6
"5407","Mia 19",2018-05-09 06:06:09,"Miajlar_Inside","CHINKARA",1,3
"5408","Mia 19",2018-05-11 01:04:19,"Miajlar_Inside","CHINKARA",1,6
"5409","Mia 19",2018-05-12 02:26:29,"Miajlar_Inside","CHINKARA",1,6
"5410","Mia 19",2018-05-14 03:57:14,"Miajlar_Inside","CHINKARA",1,6
"5411","Mia 19",2018-05-15 00:13:59,"Miajlar_Inside","CHINKARA",1,6
"5412","Mia 19",2018-05-16 02:51:49,"Miajlar_Inside","CHINKARA",1,6
"5413","Mia 19",2018-05-16 06:09:59,"Miajlar_Inside","CHINKARA",1,6
"5414","Mia 19",2018-05-18 02:04:59,"Miajlar_Inside","CHINKARA",1,6
"5415","Mia 19",2018-05-18 22:13:04,"Miajlar_Inside","CHINKARA",1,6
"5416","Mia 19",2018-05-19 04:43:34,"Miajlar_Inside","CHINKARA",1,6
"5417","Mia 19",2018-05-19 04:50:29,"Miajlar_Inside","DESERT_FOX",1,6
"5418","Mia 19",2018-05-19 04:50:34,"Miajlar_Inside","DESERT_FOX",1,6
"5419","Mia 19",2018-05-20 00:43:14,"Miajlar_Inside","DESERT_FOX",1,6
"5420","Mia 19",2018-05-20 00:43:19,"Miajlar_Inside","DESERT_FOX",1,6
"5421","Mia 19",2018-05-20 00:43:29,"Miajlar_Inside","DESERT_FOX",1,6
"5422","Mia 19",2018-05-20 01:49:14,"Miajlar_Inside","DESERT_FOX",1,6
"5423","Mia 19",2018-05-22 01:03:59,"Miajlar_Inside","CHINKARA",1,6
"5424","Mia 19",2018-05-22 01:04:09,"Miajlar_Inside","CHINKARA",1,6
"5425","Mia 19",2018-05-22 03:55:44,"Miajlar_Inside","DESERT_FOX",1,6
"5426","Mia 19",2018-05-22 19:55:14,"Miajlar_Inside","CHINKARA",1,6
"5427","Mia 19",2018-05-22 21:42:34,"Miajlar_Inside","CHINKARA",1,6
"5428","Mia 19",2018-05-22 22:46:34,"Miajlar_Inside","CHINKARA",1,6
"5429","Mia 19",2018-05-23 05:35:09,"Miajlar_Inside","CHINKARA",1,6
"5430","Mia 19",2018-05-23 05:35:14,"Miajlar_Inside","CHINKARA",1,10
"5431","Mia 19",2018-05-23 22:31:34,"Miajlar_Inside","CHINKARA",1,3
